frame_id,timestamp_sec,zone_name,zone_short_id,zone_count,count_past_30f,absolute_count_increase,count_percent_change_30f,zone_density_pixel,density_percent_change_30f,risk_level
5098,169.71065448268422,crosswalk_left,CW2,33.0,11.0,22.0,200.0,0.0006616010746005,199.99999999999997,CRITICAL
5099,169.74394413636853,crosswalk_left,CW2,27.0,11.0,16.0,145.45454545454547,0.0005413099701276,145.45454545450835,HIGH
5101,169.8105234437372,crosswalk_left,CW2,26.0,11.0,15.0,136.36363636363635,0.0005212614527155,136.36363636361574,HIGH
5106,169.9769717121588,crosswalk_left,CW2,35.0,20.0,15.0,75.0,0.0007016981094247,74.99999999999378,CRITICAL
5107,170.01026136584312,crosswalk_left,CW2,35.0,20.0,15.0,75.0,0.0007016981094247,74.99999999999378,CRITICAL
5108,170.04355101952746,crosswalk_left,CW2,36.0,23.0,13.0,56.52173913043478,0.0007217466268369,56.521739130445155,CRITICAL
5109,170.0768406732118,crosswalk_left,CW2,34.0,21.0,13.0,61.904761904761905,0.0006816495920126,61.90476190477773,CRITICAL
5110,170.1101303268961,crosswalk_left,CW2,39.0,19.0,20.0,105.26315789473684,0.0007818921790733,105.26315789472716,CRITICAL
5111,170.14341998058043,crosswalk_left,CW2,31.0,17.0,14.0,82.35294117647058,0.0006215040397762,82.35294117647231,CRITICAL
5112,170.17670963426474,crosswalk_left,CW2,38.0,18.0,20.0,111.11111111111111,0.0007618436616612,111.11111111114806,CRITICAL
5113,170.20999928794907,crosswalk_left,CW2,34.0,18.0,16.0,88.88888888888889,0.0006816495920126,88.88888888890735,CRITICAL
5114,170.2432889416334,crosswalk_left,CW2,34.0,21.0,13.0,61.904761904761905,0.0006816495920126,61.90476190477773,CRITICAL
5115,170.27657859531772,crosswalk_left,CW2,34.0,17.0,17.0,100.0,0.0006816495920126,100.0,CRITICAL
5116,170.30986824900205,crosswalk_left,CW2,36.0,22.0,14.0,63.63636363636363,0.0007217466268369,63.63636363636157,CRITICAL
5117,170.34315790268636,crosswalk_left,CW2,29.0,17.0,12.0,70.58823529411765,0.0005814070049519,70.58823529411077,HIGH
5118,170.3764475563707,crosswalk_left,CW2,29.0,18.0,11.0,61.111111111111114,0.0005814070049519,61.11111111112035,HIGH
5123,170.5428958247923,crosswalk_left,CW2,34.0,20.0,14.0,70.0,0.0006816495920126,70.00000000000249,CRITICAL
5126,170.6427647858453,crosswalk_left,CW2,32.0,21.0,11.0,52.38095238095239,0.0006415525571883,52.3809523809603,CRITICAL
5161,171.80790266479664,crosswalk_left,CW2,33.0,21.0,12.0,57.14285714285714,0.0006616010746005,57.142857142880885,CRITICAL
5165,171.94106127953393,crosswalk_left,CW2,37.0,22.0,15.0,68.18181818181817,0.000741795144249,68.18181818180787,CRITICAL
5239,174.40449565217392,crosswalk_left,CW2,26.0,12.0,14.0,116.66666666666667,0.0005212614527155,116.66666666668053,HIGH
5240,174.43778530585823,crosswalk_left,CW2,24.0,9.0,15.0,166.66666666666669,0.0004811644178912,166.66666666666669,HIGH
5241,174.47107495954256,crosswalk_left,CW2,25.0,9.0,16.0,177.77777777777777,0.0005012129353034,177.7777777778147,HIGH
5242,174.50436461322687,crosswalk_left,CW2,24.0,13.0,11.0,84.61538461538461,0.0004811644178912,84.61538461540825,HIGH
5243,174.5376542669112,crosswalk_left,CW2,20.0,10.0,10.0,100.0,0.0004009703482427,100.00000000004987,HIGH
5248,174.70410253533282,crosswalk_left,CW2,27.0,11.0,16.0,145.45454545454547,0.0005413099701276,145.45454545450835,HIGH
5249,174.73739218901716,crosswalk_left,CW2,23.0,7.0,16.0,228.57142857142856,0.0004611159004791,228.5714285715303,HIGH
5250,174.77068184270146,crosswalk_left,CW2,23.0,9.0,14.0,155.55555555555557,0.0004611159004791,155.55555555557402,HIGH
5251,174.8039714963858,crosswalk_left,CW2,20.0,10.0,10.0,100.0,0.0004009703482427,100.00000000004987,HIGH
5256,174.97041976480742,crosswalk_left,CW2,34.0,14.0,20.0,142.85714285714286,0.0006816495920126,142.85714285713777,CRITICAL
5260,175.10357837954473,crosswalk_left,CW2,36.0,16.0,20.0,125.0,0.0007217466268369,125.00000000005456,CRITICAL
5261,175.13686803322904,crosswalk_left,CW2,32.0,16.0,16.0,100.0,0.0006415525571883,100.00000000003119,CRITICAL
5264,175.236736994282,crosswalk_left,CW2,27.0,16.0,11.0,68.75,0.0005413099701276,68.75000000001755,HIGH
5265,175.27002664796635,crosswalk_left,CW2,27.0,14.0,13.0,92.85714285714286,0.0005413099701276,92.85714285711998,HIGH
5280,175.7693714532312,crosswalk_left,CW2,36.0,23.0,13.0,56.52173913043478,0.0007217466268369,56.521739130445155,CRITICAL
5281,175.8026611069155,crosswalk_left,CW2,33.0,20.0,13.0,65.0,0.0006616010746005,65.00000000001123,CRITICAL
5297,176.3352955658647,crosswalk_left,CW2,32.0,20.0,12.0,60.0,0.0006415525571883,59.99999999999503,CRITICAL
5321,177.13424725428848,crosswalk_left,CW2,31.0,18.0,13.0,72.22222222222221,0.0006215040397762,72.22222222224069,CRITICAL
5328,177.36727483007874,crosswalk_left,CW2,33.0,18.0,15.0,83.33333333333334,0.0006616010746005,83.33333333336104,CRITICAL
5339,177.7334610206063,crosswalk_left,CW2,29.0,16.0,13.0,81.25,0.0005814070049519,81.25000000002925,HIGH
5398,179.69755058798145,crosswalk_left,CW2,24.0,12.0,12.0,100.0,0.0004811644178912,100.0,HIGH
5410,180.09702643219333,crosswalk_left,CW2,23.0,11.0,12.0,109.09090909090908,0.0004611159004791,109.09090909089258,HIGH
5418,180.36334366166795,crosswalk_left,CW2,26.0,16.0,10.0,62.5,0.0005212614527155,62.5000000000273,HIGH
5420,180.42992296903657,crosswalk_left,CW2,29.0,19.0,10.0,52.63157894736842,0.0005814070049519,52.63157894735046,HIGH
5422,180.4965022764052,crosswalk_left,CW2,31.0,15.0,16.0,106.66666666666667,0.0006215040397762,106.66666666668883,CRITICAL
5423,180.52979193008957,crosswalk_left,CW2,29.0,16.0,13.0,81.25,0.0005814070049519,81.25000000002925,HIGH
5424,180.56308158377388,crosswalk_left,CW2,37.0,21.0,16.0,76.19047619047619,0.000741795144249,76.190476190492,CRITICAL
5425,180.5963712374582,crosswalk_left,CW2,28.0,14.0,14.0,100.0,0.0005613584875398,100.0,HIGH
5427,180.66295054482683,crosswalk_left,CW2,29.0,16.0,13.0,81.25,0.0005814070049519,81.25000000002925,HIGH
5430,180.7628195058798,crosswalk_left,CW2,27.0,14.0,13.0,92.85714285714286,0.0005413099701276,92.85714285711998,HIGH
5431,180.7961091595641,crosswalk_left,CW2,22.0,12.0,10.0,83.33333333333334,0.000441067383067,83.33333333336104,HIGH
5434,180.89597812061712,crosswalk_left,CW2,27.0,12.0,15.0,125.0,0.0005413099701276,125.0,HIGH
5437,180.9958470816701,crosswalk_left,CW2,26.0,12.0,14.0,116.66666666666667,0.0005212614527155,116.66666666668053,HIGH
5438,181.0291367353544,crosswalk_left,CW2,37.0,23.0,14.0,60.86956521739131,0.000741795144249,60.869565217394126,CRITICAL
5439,181.06242638903876,crosswalk_left,CW2,36.0,21.0,15.0,71.42857142857143,0.0007217466268369,71.42857142859516,CRITICAL
5441,181.12900569640735,crosswalk_left,CW2,25.0,15.0,10.0,66.66666666666666,0.0005012129353034,66.66666666668881,HIGH
5442,181.1622953500917,crosswalk_left,CW2,27.0,13.0,14.0,107.6923076923077,0.0005413099701276,107.69230769233427,HIGH
5465,181.9279573848312,crosswalk_left,CW2,26.0,16.0,10.0,62.5,0.0005212614527155,62.5000000000273,HIGH
5478,182.36072288272737,crosswalk_left,CW2,32.0,17.0,15.0,88.23529411764706,0.0006415525571883,88.23529411763845,CRITICAL
5486,182.627040112202,crosswalk_left,CW2,30.0,20.0,10.0,50.0,0.0006014555223641,50.00000000001247,CRITICAL
5548,184.69099864063008,crosswalk_left,CW2,22.0,12.0,10.0,83.33333333333334,0.000441067383067,83.33333333336104,HIGH
5560,185.09047448484196,crosswalk_left,CW2,24.0,13.0,11.0,84.61538461538461,0.0004811644178912,84.61538461540825,HIGH
8935,297.4430556694357,crosswalk_left,CW2,21.0,8.0,13.0,162.5,0.0004210188656548,162.50000000010908,HIGH
8940,297.60950393785737,crosswalk_left,CW2,21.0,9.0,12.0,133.33333333333331,0.0004210188656548,133.33333333333331,HIGH
8953,298.0422694357536,crosswalk_left,CW2,25.0,15.0,10.0,66.66666666666666,0.0005012129353034,66.66666666668881,HIGH
8994,299.4071452368109,crosswalk_left,CW2,23.0,10.0,13.0,130.0,0.0004611159004791,130.00000000005483,HIGH
8997,299.50701419786384,crosswalk_left,CW2,24.0,12.0,12.0,100.0,0.0004811644178912,100.0,HIGH
8998,299.5403038515482,crosswalk_left,CW2,20.0,10.0,10.0,100.0,0.0004009703482427,100.00000000004987,HIGH
8999,299.5735935052325,crosswalk_left,CW2,23.0,10.0,13.0,130.0,0.0004611159004791,130.00000000005483,HIGH
9000,299.6068831589168,crosswalk_left,CW2,23.0,9.0,14.0,155.55555555555557,0.0004611159004791,155.55555555557402,HIGH
9001,299.6401728126011,crosswalk_left,CW2,21.0,10.0,11.0,110.00000000000001,0.0004210188656548,110.00000000003492,HIGH
9002,299.67346246628546,crosswalk_left,CW2,21.0,9.0,12.0,133.33333333333331,0.0004210188656548,133.33333333333331,HIGH
9033,300.7054417304995,crosswalk_left,CW2,33.0,20.0,13.0,65.0,0.0006616010746005,65.00000000001123,CRITICAL
9037,300.8386003452368,crosswalk_left,CW2,31.0,16.0,15.0,93.75,0.0006215040397762,93.75000000004091,CRITICAL
9044,301.0716279210271,crosswalk_left,CW2,29.0,18.0,11.0,61.111111111111114,0.0005814070049519,61.11111111112035,HIGH
9049,301.2380761894487,crosswalk_left,CW2,35.0,23.0,12.0,52.17391304347826,0.0007016981094247,52.173913043474506,CRITICAL
9089,302.56966233682164,crosswalk_left,CW2,35.0,22.0,13.0,59.09090909090909,0.0007016981094247,59.09090909089261,CRITICAL
9090,302.602951990506,crosswalk_left,CW2,36.0,19.0,17.0,89.47368421052632,0.0007217466268369,89.4736842105194,CRITICAL
9091,302.6362416441903,crosswalk_left,CW2,32.0,21.0,11.0,52.38095238095239,0.0006415525571883,52.3809523809603,CRITICAL
9137,304.1675657136692,crosswalk_left,CW2,31.0,20.0,11.0,55.00000000000001,0.0006215040397762,55.00000000000374,CRITICAL
9147,304.50046225051244,crosswalk_left,CW2,24.0,14.0,10.0,71.42857142857143,0.0004811644178912,71.4285714285511,HIGH
9157,304.8333587873557,crosswalk_left,CW2,26.0,14.0,12.0,85.71428571428571,0.0005212614527155,85.71428571427556,HIGH
9159,304.89993809472435,crosswalk_left,CW2,32.0,19.0,13.0,68.42105263157895,0.0006415525571883,68.42105263155823,CRITICAL
9182,305.6656001294638,crosswalk_left,CW2,28.0,18.0,10.0,55.55555555555556,0.0005613584875398,55.55555555557401,HIGH
9183,305.6988897831481,crosswalk_left,CW2,26.0,13.0,13.0,100.0,0.0005212614527155,100.0000000000384,HIGH
9184,305.73217943683244,crosswalk_left,CW2,29.0,12.0,17.0,141.66666666666669,0.0005814070049519,141.66666666668053,HIGH
9191,305.9652070126227,crosswalk_left,CW2,35.0,20.0,15.0,75.0,0.0007016981094247,74.99999999999378,CRITICAL
9192,305.99849666630706,crosswalk_left,CW2,32.0,20.0,12.0,60.0,0.0006415525571883,59.99999999999503,CRITICAL
386,12.8498063221491,crosswalk_main,CW1,24.0,11.0,13.0,118.18181818181819,2.675898516548757e-05,118.18181818181819,HIGH
392,13.049544244255044,crosswalk_main,CW1,20.0,8.0,12.0,150.0,2.229915430457297e-05,149.99999999999994,HIGH
430,14.314551084259358,crosswalk_main,CW1,25.0,15.0,10.0,66.66666666666666,2.7873942880716214e-05,66.66666666666666,HIGH
436,14.514289006365305,crosswalk_main,CW1,27.0,16.0,11.0,68.75,3.0103858311173515e-05,68.75000000000001,HIGH
443,14.747316582155571,crosswalk_main,CW1,30.0,17.0,13.0,76.47058823529412,3.344873145685946e-05,76.47058823529413,CRITICAL
445,14.81389588952422,crosswalk_main,CW1,28.0,16.0,12.0,75.0,3.121881602640216e-05,75.0,HIGH
464,15.446399309526376,crosswalk_main,CW1,30.0,20.0,10.0,50.0,3.344873145685946e-05,50.000000000000036,CRITICAL
479,15.94574411479124,crosswalk_main,CW1,34.0,22.0,12.0,54.54545454545454,3.790856231777405e-05,54.54545454545452,CRITICAL
480,15.979033768475563,crosswalk_main,CW1,33.0,20.0,13.0,65.0,3.679360460254541e-05,65.00000000000004,CRITICAL
481,16.012323422159888,crosswalk_main,CW1,33.0,22.0,11.0,50.0,3.679360460254541e-05,50.00000000000002,CRITICAL
482,16.045613075844212,crosswalk_main,CW1,34.0,17.0,17.0,100.0,3.790856231777405e-05,99.99999999999997,CRITICAL
483,16.078902729528536,crosswalk_main,CW1,34.0,21.0,13.0,61.904761904761905,3.790856231777405e-05,61.904761904761884,CRITICAL
484,16.11219238321286,crosswalk_main,CW1,34.0,21.0,13.0,61.904761904761905,3.790856231777405e-05,61.904761904761884,CRITICAL
486,16.17877169058151,crosswalk_main,CW1,29.0,17.0,12.0,70.58823529411765,3.233377374163081e-05,70.58823529411762,HIGH
487,16.21206134426583,crosswalk_main,CW1,33.0,20.0,13.0,65.0,3.679360460254541e-05,65.00000000000004,CRITICAL
488,16.245350997950155,crosswalk_main,CW1,36.0,19.0,17.0,89.47368421052632,4.013847774823135e-05,89.47368421052632,CRITICAL
489,16.27864065163448,crosswalk_main,CW1,34.0,20.0,14.0,70.0,3.790856231777405e-05,70.0,CRITICAL
495,16.478378573740425,crosswalk_main,CW1,39.0,26.0,13.0,50.0,4.34833508939173e-05,50.00000000000002,CRITICAL
499,16.611537188477723,crosswalk_main,CW1,44.0,24.0,20.0,83.33333333333334,4.905813947006054e-05,83.33333333333331,CRITICAL
506,16.84456476426799,crosswalk_main,CW1,46.0,26.0,20.0,76.92307692307693,5.128805490051784e-05,76.92307692307695,CRITICAL
515,17.144171647426905,crosswalk_main,CW1,49.0,31.0,18.0,58.06451612903226,5.463292804620378e-05,58.06451612903225,CRITICAL
516,17.17746130111123,crosswalk_main,CW1,48.0,29.0,19.0,65.51724137931035,5.351797033097513e-05,65.51724137931035,CRITICAL
517,17.210750954795554,crosswalk_main,CW1,50.0,33.0,17.0,51.515151515151516,5.574788576143244e-05,51.51515151515152,CRITICAL
519,17.277330262164202,crosswalk_main,CW1,58.0,34.0,24.0,70.58823529411765,6.466754748326162e-05,70.58823529411767,CRITICAL
520,17.310619915848527,crosswalk_main,CW1,58.0,33.0,25.0,75.75757575757575,6.466754748326162e-05,75.75757575757572,CRITICAL
521,17.34390956953285,crosswalk_main,CW1,53.0,35.0,18.0,51.42857142857142,5.909275890711838e-05,51.42857142857139,CRITICAL
528,17.576937145323118,crosswalk_main,CW1,58.0,38.0,20.0,52.63157894736842,6.466754748326162e-05,52.63157894736842,CRITICAL
535,17.80996472111339,crosswalk_main,CW1,64.0,42.0,22.0,52.38095238095239,7.135729377463351e-05,52.38095238095239,CRITICAL
539,17.943123335850686,crosswalk_main,CW1,65.0,41.0,24.0,58.536585365853654,7.247225148986216e-05,58.536585365853625,CRITICAL
542,18.042992296903652,crosswalk_main,CW1,66.0,43.0,23.0,53.48837209302325,7.358720920509082e-05,53.48837209302326,CRITICAL
585,19.47444740532959,crosswalk_main,CW1,97.0,57.0,40.0,70.17543859649122,0.0001081508983771,70.17543859636707,CRITICAL
586,19.50773705901392,crosswalk_main,CW1,93.0,55.0,38.0,69.0909090909091,0.0001036910675162,69.09090909080417,CRITICAL
589,19.60760602006689,crosswalk_main,CW1,96.0,64.0,32.0,50.0,0.0001070359406619,49.99999999992954,CRITICAL
590,19.640895673751213,crosswalk_main,CW1,93.0,58.0,35.0,60.3448275862069,0.0001036910675162,60.34482758610743,CRITICAL
591,19.674185327435534,crosswalk_main,CW1,96.0,64.0,32.0,50.0,0.0001070359406619,49.99999999992954,CRITICAL
601,20.007081864278778,crosswalk_main,CW1,100.0,63.0,37.0,58.730158730158735,0.0001114957715228,58.73015873006637,CRITICAL
602,20.040371517963106,crosswalk_main,CW1,101.0,64.0,37.0,57.8125,0.000112610729238,57.81249999986896,CRITICAL
1711,56.95859745387852,crosswalk_main,CW1,44.0,29.0,15.0,51.724137931034484,4.905813947006054e-05,51.724137931034484,CRITICAL
4638,154.39741378789512,crosswalk_main,CW1,28.0,17.0,11.0,64.70588235294117,3.121881602640216e-05,64.70588235294117,HIGH
4639,154.43070344157945,crosswalk_main,CW1,26.0,16.0,10.0,62.5,2.8988900595944863e-05,62.499999999999986,HIGH
4643,154.56386205631676,crosswalk_main,CW1,26.0,16.0,10.0,62.5,2.8988900595944863e-05,62.499999999999986,HIGH
4650,154.79688963210702,crosswalk_main,CW1,29.0,17.0,12.0,70.58823529411765,3.233377374163081e-05,70.58823529411762,HIGH
4651,154.83017928579133,crosswalk_main,CW1,30.0,17.0,13.0,76.47058823529412,3.344873145685946e-05,76.47058823529413,CRITICAL
4652,154.86346893947567,crosswalk_main,CW1,32.0,17.0,15.0,88.23529411764706,3.567864688731676e-05,88.23529411764706,CRITICAL
4654,154.9300482468443,crosswalk_main,CW1,33.0,22.0,11.0,50.0,3.679360460254541e-05,50.00000000000002,CRITICAL
4655,154.96333790052864,crosswalk_main,CW1,36.0,19.0,17.0,89.47368421052632,4.013847774823135e-05,89.47368421052632,CRITICAL
4656,154.99662755421298,crosswalk_main,CW1,34.0,22.0,12.0,54.54545454545454,3.790856231777405e-05,54.54545454545452,CRITICAL
4660,155.12978616895026,crosswalk_main,CW1,32.0,21.0,11.0,52.38095238095239,3.567864688731676e-05,52.38095238095239,CRITICAL
4661,155.1630758226346,crosswalk_main,CW1,42.0,25.0,17.0,68.0,4.682822403960324e-05,68.0,CRITICAL
4662,155.1963654763189,crosswalk_main,CW1,39.0,20.0,19.0,95.0,4.34833508939173e-05,95.00000000000006,CRITICAL
4663,155.22965513000324,crosswalk_main,CW1,44.0,21.0,23.0,109.52380952380953,4.905813947006054e-05,109.52380952380952,CRITICAL
4664,155.26294478368754,crosswalk_main,CW1,42.0,23.0,19.0,82.6086956521739,4.682822403960324e-05,82.60869565217389,CRITICAL
4665,155.29623443737188,crosswalk_main,CW1,44.0,20.0,24.0,120.0,4.905813947006054e-05,120.00000000000004,CRITICAL
4666,155.3295240910562,crosswalk_main,CW1,39.0,21.0,18.0,85.71428571428571,4.34833508939173e-05,85.71428571428574,CRITICAL
4667,155.36281374474052,crosswalk_main,CW1,38.0,24.0,14.0,58.333333333333336,4.236839317868865e-05,58.333333333333314,CRITICAL
4669,155.4293930521092,crosswalk_main,CW1,40.0,26.0,14.0,53.84615384615385,4.459830860914594e-05,53.84615384615383,CRITICAL
4670,155.4626827057935,crosswalk_main,CW1,40.0,25.0,15.0,60.0,4.459830860914594e-05,59.99999999999998,CRITICAL
4671,155.49597235947783,crosswalk_main,CW1,42.0,27.0,15.0,55.55555555555556,4.682822403960324e-05,55.55555555555555,CRITICAL
4672,155.52926201316214,crosswalk_main,CW1,42.0,26.0,16.0,61.53846153846154,4.682822403960324e-05,61.53846153846154,CRITICAL
4674,155.5958413205308,crosswalk_main,CW1,41.0,26.0,15.0,57.692307692307686,4.57132663243746e-05,57.69230769230773,CRITICAL
4675,155.62913097421512,crosswalk_main,CW1,50.0,25.0,25.0,100.0,5.574788576143244e-05,100.00000000000004,CRITICAL
4676,155.66242062789945,crosswalk_main,CW1,50.0,23.0,27.0,117.3913043478261,5.574788576143244e-05,117.39130434782612,CRITICAL
4678,155.7289999352681,crosswalk_main,CW1,40.0,26.0,14.0,53.84615384615385,4.459830860914594e-05,53.84615384615383,CRITICAL
4679,155.76228958895243,crosswalk_main,CW1,43.0,27.0,16.0,59.25925925925925,4.794318175483189e-05,59.25925925925925,CRITICAL
4687,156.02860681842702,crosswalk_main,CW1,45.0,30.0,15.0,50.0,5.017309718528919e-05,50.0,CRITICAL
4688,156.06189647211133,crosswalk_main,CW1,48.0,30.0,18.0,60.0,5.351797033097513e-05,59.999999999999986,CRITICAL
4697,156.36150335527026,crosswalk_main,CW1,57.0,38.0,19.0,50.0,6.355258976803297e-05,50.0,CRITICAL
4703,156.5612412773762,crosswalk_main,CW1,58.0,36.0,22.0,61.111111111111114,6.466754748326162e-05,61.11111111111111,CRITICAL
4707,156.6943998921135,crosswalk_main,CW1,61.0,38.0,23.0,60.526315789473685,6.801242062894757e-05,60.526315789473685,CRITICAL
4710,156.79426885316647,crosswalk_main,CW1,58.0,38.0,20.0,52.63157894736842,6.466754748326162e-05,52.63157894736842,CRITICAL
4711,156.82755850685078,crosswalk_main,CW1,61.0,32.0,29.0,90.625,6.801242062894757e-05,90.62499999999999,CRITICAL
4712,156.8608481605351,crosswalk_main,CW1,61.0,34.0,27.0,79.41176470588235,6.801242062894757e-05,79.41176470588238,CRITICAL
4713,156.89413781421945,crosswalk_main,CW1,57.0,36.0,21.0,58.333333333333336,6.355258976803297e-05,58.333333333333336,CRITICAL
4714,156.92742746790375,crosswalk_main,CW1,59.0,37.0,22.0,59.45945945945946,6.578250519849027e-05,59.45945945945946,CRITICAL
4715,156.9607171215881,crosswalk_main,CW1,62.0,40.0,22.0,55.00000000000001,6.912737834417621e-05,55.000000000000014,CRITICAL
4716,156.99400677527242,crosswalk_main,CW1,63.0,40.0,23.0,57.49999999999999,7.024233605940487e-05,57.50000000000004,CRITICAL
4732,157.5266412342216,crosswalk_main,CW1,75.0,50.0,25.0,50.0,8.362182864214865e-05,49.99999999999998,CRITICAL
8878,295.5455454094293,crosswalk_main,CW1,21.0,7.0,14.0,200.0,2.341411201980162e-05,199.99999999999994,HIGH
8879,295.5788350631136,crosswalk_main,CW1,20.0,9.0,11.0,122.22222222222223,2.229915430457297e-05,122.22222222222219,HIGH
8880,295.61212471679795,crosswalk_main,CW1,20.0,9.0,11.0,122.22222222222223,2.229915430457297e-05,122.22222222222219,HIGH
8881,295.64541437048223,crosswalk_main,CW1,24.0,9.0,15.0,166.66666666666669,2.675898516548757e-05,166.66666666666669,HIGH
8882,295.67870402416656,crosswalk_main,CW1,21.0,11.0,10.0,90.9090909090909,2.341411201980162e-05,90.90909090909088,HIGH
8887,295.8451522925882,crosswalk_main,CW1,25.0,12.0,13.0,108.33333333333333,2.7873942880716214e-05,108.3333333333333,HIGH
8889,295.91173159995685,crosswalk_main,CW1,23.0,13.0,10.0,76.92307692307693,2.564402745025892e-05,76.92307692307695,HIGH
8890,295.9450212536412,crosswalk_main,CW1,24.0,11.0,13.0,118.18181818181819,2.675898516548757e-05,118.18181818181819,HIGH
8893,296.04489021469414,crosswalk_main,CW1,22.0,12.0,10.0,83.33333333333334,2.452906973503027e-05,83.33333333333331,HIGH
8896,296.1447591757471,crosswalk_main,CW1,23.0,13.0,10.0,76.92307692307693,2.564402745025892e-05,76.92307692307695,HIGH
8897,296.1780488294314,crosswalk_main,CW1,24.0,14.0,10.0,71.42857142857143,2.675898516548757e-05,71.42857142857143,HIGH
8900,296.2779177904844,crosswalk_main,CW1,26.0,16.0,10.0,62.5,2.8988900595944863e-05,62.499999999999986,HIGH
8901,296.3112074441687,crosswalk_main,CW1,27.0,17.0,10.0,58.82352941176471,3.0103858311173515e-05,58.82352941176471,HIGH
8902,296.34449709785304,crosswalk_main,CW1,27.0,15.0,12.0,80.0,3.0103858311173515e-05,80.0,HIGH
8903,296.37778675153737,crosswalk_main,CW1,28.0,18.0,10.0,55.55555555555556,3.121881602640216e-05,55.55555555555556,HIGH
8904,296.4110764052217,crosswalk_main,CW1,28.0,17.0,11.0,64.70588235294117,3.121881602640216e-05,64.70588235294117,HIGH
8905,296.44436605890604,crosswalk_main,CW1,29.0,16.0,13.0,81.25,3.233377374163081e-05,81.24999999999999,HIGH
8906,296.4776557125904,crosswalk_main,CW1,31.0,19.0,12.0,63.1578947368421,3.4563689172088105e-05,63.15789473684209,CRITICAL
8907,296.51094536627465,crosswalk_main,CW1,30.0,20.0,10.0,50.0,3.344873145685946e-05,50.000000000000036,CRITICAL
8909,296.5775246736433,crosswalk_main,CW1,31.0,20.0,11.0,55.00000000000001,3.4563689172088105e-05,55.000000000000014,CRITICAL
8910,296.61081432732766,crosswalk_main,CW1,30.0,20.0,10.0,50.0,3.344873145685946e-05,50.000000000000036,CRITICAL
8916,296.8105522494336,crosswalk_main,CW1,33.0,22.0,11.0,50.0,3.679360460254541e-05,50.00000000000002,CRITICAL
8921,296.97700051785523,crosswalk_main,CW1,36.0,23.0,13.0,56.52173913043478,4.013847774823135e-05,56.52173913043477,CRITICAL
8922,297.0102901715395,crosswalk_main,CW1,36.0,23.0,13.0,56.52173913043478,4.013847774823135e-05,56.52173913043477,CRITICAL
8923,297.04357982522384,crosswalk_main,CW1,37.0,22.0,15.0,68.18181818181817,4.125343546346e-05,68.1818181818182,CRITICAL
8925,297.1101591325925,crosswalk_main,CW1,35.0,23.0,12.0,52.17391304347826,3.902352003300271e-05,52.17391304347828,CRITICAL
8926,297.14344878627685,crosswalk_main,CW1,36.0,23.0,13.0,56.52173913043478,4.013847774823135e-05,56.52173913043477,CRITICAL
8927,297.1767384399611,crosswalk_main,CW1,36.0,24.0,12.0,50.0,4.013847774823135e-05,49.999999999999986,CRITICAL
8930,297.27660740101413,crosswalk_main,CW1,39.0,26.0,13.0,50.0,4.34833508939173e-05,50.00000000000002,CRITICAL
8933,297.3764763620671,crosswalk_main,CW1,42.0,28.0,14.0,50.0,4.682822403960324e-05,49.999999999999986,CRITICAL
8934,297.4097660157514,crosswalk_main,CW1,42.0,28.0,14.0,50.0,4.682822403960324e-05,49.999999999999986,CRITICAL
8935,297.4430556694357,crosswalk_main,CW1,45.0,29.0,16.0,55.172413793103445,5.017309718528919e-05,55.17241379310346,CRITICAL
8937,297.5096349768044,crosswalk_main,CW1,45.0,30.0,15.0,50.0,5.017309718528919e-05,50.0,CRITICAL
8938,297.5429246304887,crosswalk_main,CW1,47.0,28.0,19.0,67.85714285714286,5.240301261574649e-05,67.85714285714285,CRITICAL
8940,297.60950393785737,crosswalk_main,CW1,45.0,30.0,15.0,50.0,5.017309718528919e-05,50.0,CRITICAL
8941,297.6427935915417,crosswalk_main,CW1,51.0,30.0,21.0,70.0,5.686284347666108e-05,70.0,CRITICAL
8942,297.67608324522604,crosswalk_main,CW1,47.0,29.0,18.0,62.06896551724138,5.240301261574649e-05,62.068965517241395,CRITICAL
8943,297.7093728989103,crosswalk_main,CW1,52.0,30.0,22.0,73.33333333333333,5.797780119188973e-05,73.33333333333334,CRITICAL
8944,297.74266255259465,crosswalk_main,CW1,48.0,32.0,16.0,50.0,5.351797033097513e-05,49.999999999999986,CRITICAL
8945,297.775952206279,crosswalk_main,CW1,54.0,32.0,22.0,68.75,6.020771662234703e-05,68.75000000000001,CRITICAL
8946,297.8092418599633,crosswalk_main,CW1,54.0,33.0,21.0,63.63636363636363,6.020771662234703e-05,63.636363636363626,CRITICAL
8947,297.84253151364766,crosswalk_main,CW1,56.0,32.0,24.0,75.0,6.243763205280433e-05,75.0,CRITICAL
8948,297.87582116733194,crosswalk_main,CW1,51.0,31.0,20.0,64.51612903225806,5.686284347666108e-05,64.51612903225808,CRITICAL
8949,297.90911082101627,crosswalk_main,CW1,50.0,32.0,18.0,56.25,5.574788576143244e-05,56.25000000000002,CRITICAL
8955,298.1088487431222,crosswalk_main,CW1,54.0,35.0,19.0,54.285714285714285,6.020771662234703e-05,54.28571428571425,CRITICAL
8981,298.97437973891465,crosswalk_main,CW1,76.0,45.0,31.0,68.88888888888889,8.47367863573773e-05,68.88888888888887,CRITICAL
8982,299.007669392599,crosswalk_main,CW1,72.0,44.0,28.0,63.63636363636363,8.02769554964627e-05,63.63636363636365,CRITICAL
