frame_id,timestamp_sec,total_count,inference_time_sec,inference_fps,total_count_change,total_count_change_abs,rolling_mean_count_5s,rolling_mean_count_change_5s
5422,180.4965022764052,266,0.6205623149871826,1.6114417131833965,13.0,13.0,261.8,-0.18
5423,180.52979193008957,257,0.6166243553161621,1.621732893581976,-9.0,9.0,261.70666666666665,-0.09333333333333334
5424,180.56308158377388,255,0.6175792217254639,1.6192254609960564,-2.0,2.0,261.4866666666667,-0.22
5425,180.5963712374582,255,0.6205244064331055,1.61154015802246,0.0,0.0,261.28,-0.20666666666666667
5426,180.6296608911425,254,0.6175634860992432,1.619266719145534,-1.0,1.0,261.08,-0.2
5427,180.66295054482683,253,0.6175172328948975,1.6193880052740193,-1.0,1.0,260.8933333333333,-0.18666666666666668
5428,180.6962401985112,230,0.6154179573059082,1.62491196125908,-23.0,23.0,260.56666666666666,-0.32666666666666666
5429,180.7295298521955,232,0.620783805847168,1.6108667632450966,2.0,2.0,260.23333333333335,-0.3333333333333333
5430,180.7628195058798,241,0.6153287887573242,1.625147430562336,9.0,9.0,259.76,-0.47333333333333333
5431,180.7961091595641,240,0.617018461227417,1.620697050151026,-1.0,1.0,259.4,-0.36
5432,180.82939881324845,235,0.6205260753631592,1.6115358237198267,-5.0,5.0,259.14,-0.26
5433,180.8626884669328,223,0.6157331466674805,1.6240801805332048,-12.0,12.0,258.78,-0.36
5434,180.89597812061712,239,0.6210508346557617,1.6101741503242382,16.0,16.0,258.5,-0.28
5435,180.92926777430145,219,0.6169533729553223,1.620868032878745,-20.0,20.0,258.1933333333333,-0.30666666666666664
5436,180.96255742798576,238,0.61285400390625,1.6317099890449158,19.0,19.0,257.99333333333334,-0.2
5437,180.9958470816701,243,0.6139562129974365,1.6287806505252769,5.0,5.0,257.81333333333333,-0.18
5438,181.0291367353544,261,0.6173830032348633,1.6197400880172637,18.0,18.0,257.6666666666667,-0.14666666666666667
5439,181.06242638903876,263,0.6171853542327881,1.6202587976882274,2.0,2.0,257.5733333333333,-0.09333333333333334
5440,181.09571604272304,260,0.6180844306945801,1.617901940801579,-3.0,3.0,257.47333333333336,-0.1
5441,181.12900569640735,247,0.6162612438201904,1.622688445895155,-13.0,13.0,257.32666666666665,-0.14666666666666667
5442,181.1622953500917,250,0.620159387588501,1.612488692444881,3.0,3.0,257.03333333333336,-0.29333333333333333
5443,181.195585003776,231,0.6200015544891357,1.6128991818802334,-19.0,19.0,256.67333333333335,-0.36
5444,181.22887465746035,238,0.6156258583068848,1.6243632175396825,7.0,7.0,256.3466666666667,-0.32666666666666666
5445,181.26216431114463,233,0.6202285289764404,1.6123089365951842,-5.0,5.0,256.02666666666664,-0.32
5446,181.295453964829,249,0.6167960166931152,1.6212815467930406,16.0,16.0,255.73333333333332,-0.29333333333333333
5447,181.32874361851333,234,0.616910457611084,1.6209807884800445,-15.0,15.0,255.32,-0.41333333333333333
5448,181.36203327219764,222,0.6183807849884033,1.6171265735864566,-12.0,12.0,254.96666666666667,-0.35333333333333333
5449,181.395322925882,211,0.6182644367218018,1.6174308930047134,-11.0,11.0,254.50666666666666,-0.46
5450,181.4286125795663,223,0.6218311786651611,1.6081535219038483,12.0,12.0,254.08666666666667,-0.42
5451,181.4619022332506,224,0.6177918910980225,1.6186680570097256,1.0,1.0,253.68,-0.4066666666666667
5452,181.49519188693492,224,0.6178073883056641,1.618627454007144,0.0,0.0,253.21333333333334,-0.4666666666666667
5453,181.52848154061925,228,0.6218006610870361,1.6082324490485314,4.0,4.0,252.78666666666666,-0.4266666666666667
5454,181.5617711943036,232,0.6222119331359863,1.6071694333471531,4.0,4.0,252.3,-0.4866666666666667
5455,181.59506084798792,234,0.6176695823669434,1.6189885798940362,2.0,2.0,251.91333333333333,-0.38666666666666666
5456,181.62835050167223,224,0.6217405796051025,1.6083878595074947,-10.0,10.0,251.40666666666667,-0.5066666666666667
5457,181.66164015535657,231,0.621729850769043,1.608415614535894,7.0,7.0,250.98666666666668,-0.42
5458,181.69492980904087,225,0.6206843852996826,1.6111247901252967,-6.0,6.0,250.48,-0.5066666666666667
5459,181.7282194627252,212,0.6174545288085938,1.6195524582669187,-13.0,13.0,250.03333333333333,-0.44666666666666666
5460,181.76150911640957,211,0.6208744049072266,1.610631702798932,-1.0,1.0,249.48666666666668,-0.5466666666666666
5461,181.79479877009385,209,0.624690055847168,1.6007938507102677,-2.0,2.0,248.89333333333335,-0.5933333333333334
5462,181.82808842377815,227,0.6197326183319092,1.6135991077759144,18.0,18.0,248.37333333333333,-0.52
5463,181.8613780774625,230,0.6434307098388672,1.5541689022745395,3.0,3.0,247.88666666666666,-0.4866666666666667
5464,181.8946677311468,218,0.6206529140472412,1.6112064849241725,-12.0,12.0,247.37333333333333,-0.5133333333333333
5465,181.9279573848312,216,0.6182975769042969,1.617344200193728,-2.0,2.0,246.9,-0.47333333333333333
5466,181.96124703851547,233,0.6188888549804688,1.615799011329035,17.0,17.0,246.46666666666667,-0.43333333333333335
5467,181.9945366921998,235,0.6206076145172119,1.6113240904688677,2.0,2.0,246.04,-0.4266666666666667
5468,182.0278263458841,250,0.6196918487548828,1.6137052665921816,15.0,15.0,245.70666666666668,-0.3333333333333333
5469,182.06111599956844,245,0.6191055774688721,1.6152333889291748,-5.0,5.0,245.43333333333334,-0.2733333333333333
5470,182.0944056532528,256,0.6237452030181885,1.6032187424627615,11.0,11.0,245.18666666666667,-0.24666666666666667
5471,182.1276953069371,238,0.6178550720214844,1.6185025344668975,-18.0,18.0,244.71333333333334,-0.47333333333333333
5472,182.16098496062145,230,0.6170663833618164,1.6205711848244546,-8.0,8.0,244.31333333333333,-0.4
5473,182.19427461430573,231,0.6181511878967285,1.617727215574105,1.0,1.0,244.01333333333332,-0.3
5474,182.2275642679901,215,0.6176509857177734,1.6190373254855217,-16.0,16.0,243.47333333333333,-0.54
5475,182.2608539216744,226,0.6172041893005371,1.6202093526508243,11.0,11.0,243.04666666666665,-0.4266666666666667
5476,182.29414357535876,211,0.6144814491271973,1.627388428764431,-15.0,15.0,242.52666666666667,-0.52
5477,182.32743322904304,221,0.6162674427032471,1.6226721236700683,10.0,10.0,242.14,-0.38666666666666666
5478,182.36072288272737,237,0.6204695701599121,1.611682583792582,16.0,16.0,241.70666666666668,-0.43333333333333335
5479,182.39401253641168,228,0.6239566802978516,1.6026753644542129,-9.0,9.0,241.31333333333333,-0.3933333333333333
5480,182.427302190096,219,0.6184682846069336,1.6168977858509723,-9.0,9.0,240.92666666666668,-0.38666666666666666
5481,182.46059184378035,222,0.6182963848114014,1.6173473184790326,3.0,3.0,240.55333333333334,-0.37333333333333335
5482,182.49388149746463,226,0.6230735778808594,1.604946888297058,4.0,4.0,240.27333333333334,-0.28
5483,182.527171151149,220,0.6243689060211182,1.6016172335881451,-6.0,6.0,239.92666666666668,-0.3466666666666667
5484,182.56046080483333,205,0.618567705154419,1.6166379066788823,-15.0,15.0,239.42666666666668,-0.5
5485,182.59375045851763,215,0.6205825805664062,1.611389090372629,10.0,10.0,238.96,-0.4666666666666667
5486,182.627040112202,227,0.6195893287658691,1.6139722773984069,12.0,12.0,238.36666666666667,-0.5933333333333334
5487,182.66032976588627,230,0.6202273368835449,1.6123120354944334,3.0,3.0,237.82,-0.5466666666666666
5488,182.6936194195706,211,0.6250290870666504,1.599925540574665,-19.0,19.0,237.28,-0.54
5489,182.72690907325492,218,0.6218388080596924,1.6081337913281326,7.0,7.0,236.78666666666666,-0.49333333333333335
5490,182.76019872693925,237,0.6205792427062988,1.611397757422688,19.0,19.0,236.43333333333334,-0.35333333333333333
5491,182.7934883806236,217,0.6294069290161133,1.5887972532542602,-20.0,20.0,236.09333333333333,-0.34
5492,182.8267780343079,216,0.6184840202331543,1.6168566483302558,-1.0,1.0,235.60666666666665,-0.4866666666666667
5493,182.86006768799223,215,0.6189749240875244,1.6155743327957464,-1.0,1.0,235.12,-0.4866666666666667
5494,182.89335734167656,224,0.6192033290863037,1.6149783972828438,9.0,9.0,234.68,-0.44
5495,182.92664699536087,236,0.6224837303161621,1.6064676895122958,12.0,12.0,234.23333333333332,-0.44666666666666666
5496,182.9599366490452,222,0.6235711574554443,1.6036662184322603,-14.0,14.0,233.83333333333334,-0.4
5497,182.99322630272957,219,0.6190412044525146,1.61540135423523,-3.0,3.0,233.44,-0.3933333333333333
5498,183.02651595641385,229,0.6156980991363525,1.6241726284403226,10.0,10.0,233.01333333333332,-0.4266666666666667
5499,183.05980561009815,227,0.6172120571136475,1.6201886992882737,-2.0,2.0,232.56666666666666,-0.44666666666666666
5500,183.0930952637825,207,0.6174581050872803,1.6195430779204782,-20.0,20.0,232.05333333333334,-0.5133333333333333
5501,183.1263849174668,199,0.6179099082946777,1.6183589008304196,-8.0,8.0,231.46,-0.5933333333333334
5502,183.1596745711512,221,0.6173422336578369,1.6198470564290792,22.0,22.0,230.99333333333334,-0.4666666666666667
5503,183.19296422483544,208,0.6214911937713623,1.6090332574654078,-13.0,13.0,230.47333333333333,-0.52
5504,183.2262538785198,192,0.6201980113983154,1.612388272167098,-16.0,16.0,229.80666666666667,-0.6666666666666666
5505,183.2595435322041,198,0.6236937046051025,1.6033511202957536,6.0,6.0,229.12,-0.6866666666666666
5506,183.29283318588844,205,0.6184661388397217,1.6169033956750776,7.0,7.0,228.62,-0.5
5507,183.3261228395728,200,0.6202197074890137,1.6123318687317163,-5.0,5.0,228.0,-0.62
5508,183.35941249325708,230,0.6212587356567383,1.6096353139290522,30.0,30.0,227.79333333333332,-0.20666666666666667
5509,183.39270214694145,224,0.6225001811981201,1.6064252352108712,-6.0,6.0,227.6,-0.19333333333333333
5510,183.42599180062572,205,0.6199562549591064,1.6130170346711996,-19.0,19.0,227.41333333333333,-0.18666666666666668
5511,183.4592814543101,197,0.6221954822540283,1.607211926993264,-8.0,8.0,227.18,-0.23333333333333334
5512,183.4925711079944,197,0.624596357345581,1.6010339929771844,0.0,0.0,226.85333333333332,-0.32666666666666666
5513,183.5258607616787,187,0.6204526424407959,1.6117265550938815,-10.0,10.0,226.56,-0.29333333333333333
5514,183.55915041536304,187,0.6198372840881348,1.61332663534614,0.0,0.0,226.32,-0.24
5515,183.59244006904737,179,0.6206223964691162,1.6112857120356316,-8.0,8.0,226.0,-0.32
5516,183.62572972273168,189,0.622896671295166,1.6054027033420115,10.0,10.0,225.55333333333334,-0.44666666666666666
5517,183.659019376416,186,0.6200835704803467,1.6126858501110612,-3.0,3.0,225.12666666666667,-0.4266666666666667
5518,183.69230903010032,178,0.6181201934814453,1.617808333307619,-8.0,8.0,224.96666666666667,-0.16
5519,183.72559868378465,186,0.6187233924865723,1.6162311173998525,8.0,8.0,224.78666666666666,-0.18
5520,183.758888337469,187,0.6132216453552246,1.6307317388001266,1.0,1.0,224.65333333333334,-0.13333333333333333
5521,183.7921779911533,174,0.6214134693145752,1.6092345103221035,-13.0,13.0,224.39333333333335,-0.26
5522,183.82546764483763,191,0.6191442012786865,1.615132626510515,17.0,17.0,224.08,-0.31333333333333335
5523,183.858757298522,201,0.6220238208770752,1.6076554730491917,10.0,10.0,223.86666666666667,-0.21333333333333335
5524,183.89204695220627,208,0.62355637550354,1.6037042347493773,7.0,7.0,223.62,-0.24666666666666667
5525,183.9253366058906,192,0.6222617626190186,1.6070407344187927,-16.0,16.0,223.46,-0.16
5526,183.9586262595749,188,0.6209545135498047,1.6104239170165775,-4.0,4.0,223.28,-0.18
5527,183.99191591325925,170,0.6192700862884521,1.6148043029067063,-18.0,18.0,223.10666666666665,-0.17333333333333334
5528,184.0252055669436,164,0.6185061931610107,1.6167986853765877,-6.0,6.0,222.68,-0.4266666666666667
5529,184.0584952206279,165,0.6154546737670898,1.624815023142445,1.0,1.0,222.28666666666666,-0.3933333333333333
5530,184.09178487431225,165,0.6218938827514648,1.607991375595573,0.0,0.0,221.99333333333334,-0.29333333333333333
5531,184.12507452799653,162,0.61920166015625,1.6149827501232137,-3.0,3.0,221.67333333333335,-0.32
5532,184.15836418168087,196,0.6205980777740479,1.6113488517186283,34.0,34.0,221.48,-0.19333333333333333
5533,184.1916538353652,179,0.6178009510040283,1.618644319622421,-17.0,17.0,221.25333333333333,-0.22666666666666666
5534,184.2249434890495,184,0.6200299263000488,1.6128253775868129,5.0,5.0,221.05333333333334,-0.2
5535,184.25823314273384,177,0.6159052848815918,1.6236262694064243,-7.0,7.0,220.81333333333333,-0.24
5536,184.29152279641815,189,0.6215331554412842,1.6089246265390411,12.0,12.0,220.54666666666665,-0.26666666666666666
5537,184.32481245010248,176,0.6264138221740723,1.596388784221484,-13.0,13.0,220.30666666666667,-0.24
5538,184.3581021037868,186,0.6250381469726562,1.5999023497101006,10.0,10.0,220.08666666666667,-0.22
5539,184.39139175747115,186,0.6209614276885986,1.6104059856379398,0.0,0.0,219.83333333333334,-0.25333333333333335
5540,184.42468141115543,208,0.6180009841918945,1.6181204004191223,22.0,22.0,219.62,-0.21333333333333335
5541,184.4579710648398,204,0.6249082088470459,1.600235019867954,-4.0,4.0,219.39333333333335,-0.22666666666666666
5542,184.4912607185241,196,0.6232824325561523,1.6044090893094578,-8.0,8.0,219.23333333333332,-0.16
5543,184.52455037220844,194,0.6188976764678955,1.615775980461083,-2.0,2.0,219.08,-0.15333333333333332
5544,184.55784002589277,192,0.6178169250488281,1.6186024685564686,-2.0,2.0,218.78,-0.3
5545,184.59112967957708,181,0.6196198463439941,1.6138927858757293,-11.0,11.0,218.54666666666665,-0.23333333333333334
5546,184.6244193332614,177,0.6206507682800293,1.6112120553257954,-4.0,4.0,218.31333333333333,-0.23333333333333334
5547,184.6577089869457,177,0.6218039989471436,1.608223816014739,0.0,0.0,218.01333333333332,-0.3
5548,184.69099864063008,202,0.6198077201843262,1.6134035886203668,25.0,25.0,217.81333333333333,-0.2
5549,184.7242882943144,191,0.6156859397888184,1.6242047046632284,-11.0,11.0,217.59333333333333,-0.22
5550,184.7575779479987,179,0.6225168704986572,1.6063821679225592,-12.0,12.0,217.32666666666665,-0.26666666666666666
5551,184.79086760168303,178,0.6249425411224365,1.6001471082508425,-1.0,1.0,217.0,-0.32666666666666666
5552,184.8241572553673,208,0.6155657768249512,1.624521761359015,30.0,30.0,216.72666666666666,-0.2733333333333333
5553,184.85744690905167,209,0.6166212558746338,1.6217410452086516,1.0,1.0,216.54666666666665,-0.18
5554,184.890736562736,198,0.6223571300506592,1.6067944781456929,-11.0,11.0,216.45333333333335,-0.09333333333333334
5555,184.92402621642032,205,0.6206274032592773,1.611272713303369,7.0,7.0,216.4,-0.05333333333333334
5556,184.95731587010465,235,0.6192636489868164,1.6148210889434738,30.0,30.0,216.46666666666667,0.06666666666666667
5557,184.99060552378896,226,0.6242434978485107,1.6019389924709742,-9.0,9.0,216.58666666666667,0.12
5558,185.0238951774733,216,0.6201918125152588,1.612404388159182,-10.0,10.0,216.48666666666668,-0.1
5559,185.05718483115763,213,0.619251012802124,1.6148540403268437,-3.0,3.0,216.36666666666667,-0.12
5560,185.09047448484196,220,0.6171512603759766,1.62034830714076,7.0,7.0,216.3,-0.06666666666666667
5561,185.12376413852627,212,0.6182982921600342,1.6173423292283169,-8.0,8.0,216.29333333333332,-0.006666666666666667
5562,185.1570537922106,201,0.6197645664215088,1.613515928756548,-11.0,11.0,216.21333333333334,-0.08
5563,185.1903434458949,203,0.6198914051055908,1.613185780224945,2.0,2.0,216.07333333333332,-0.14
5564,185.22363309957925,206,0.6220104694366455,1.6076899813369692,3.0,3.0,215.86,-0.21333333333333335
5565,185.25692275326355,202,0.6243436336517334,1.6016820643322398,-4.0,4.0,215.58666666666667,-0.2733333333333333
5566,185.2902124069479,199,0.6215505599975586,1.608879573696994,-3.0,3.0,215.36666666666667,-0.22
5567,185.32350206063225,200,0.6231989860534668,1.6046239200944494,1.0,1.0,215.18,-0.18666666666666668
5568,185.35679171431653,200,0.6225507259368896,1.6062948099451315,0.0,0.0,214.92666666666668,-0.25333333333333335
5569,185.3900813680009,199,0.6202738285064697,1.6121911872500834,-1.0,1.0,214.58666666666667,-0.34
5570,185.4233710216852,208,0.6175963878631592,1.6191804545035162,9.0,9.0,214.3,-0.2866666666666667
5571,185.4566606753695,213,0.6191809177398682,1.6150368516688085,5.0,5.0,214.03333333333333,-0.26666666666666666
5572,185.48995032905384,225,0.6238019466400146,1.6030729070120755,12.0,12.0,213.76,-0.2733333333333333
5573,185.52323998273812,201,0.624232292175293,1.601967749081437,-24.0,24.0,213.38666666666666,-0.37333333333333335
5574,185.55652963642248,197,0.6226129531860352,1.6061342683007152,-4.0,4.0,213.0,-0.38666666666666666
5575,185.5898192901068,195,0.6252956390380859,1.5992435218936356,-2.0,2.0,212.6,-0.4
5576,185.62310894379112,208,0.6214540004730225,1.609129556232393,13.0,13.0,212.29333333333332,-0.30666666666666664
5577,185.65639859747543,203,0.6229853630065918,1.6051741491547995,-5.0,5.0,211.96,-0.3333333333333333
5578,185.68968825115977,205,0.6225531101226807,1.6062886583330047,2.0,2.0,211.79333333333332,-0.16666666666666666
5579,185.7229779048441,202,0.617896556854248,1.618393870150476,-3.0,3.0,211.59333333333333,-0.2
5580,185.75626755852844,201,0.6303308010101318,1.5864685628521684,-1.0,1.0,211.32666666666665,-0.26666666666666666
5581,185.78955721221277,195,0.6149125099182129,1.6262476106283903,-6.0,6.0,211.02666666666667,-0.3
5582,185.82284686589708,186,0.6189873218536377,1.6155419742772283,-9.0,9.0,210.7,-0.32666666666666666
5583,185.85613651958136,190,0.6176619529724121,1.6190085777303254,4.0,4.0,210.48,-0.22
5584,185.8894261732657,199,0.6186840534210205,1.616333885559986,9.0,9.0,210.21333333333334,-0.26666666666666666
5585,185.92271582695005,190,0.6192095279693604,1.6149622297954722,-9.0,9.0,210.02,-0.19333333333333333
5586,185.9560054806344,200,0.6207695007324219,1.6109038843244372,10.0,10.0,209.76666666666668,-0.25333333333333335
5587,185.9892951343187,209,0.6188995838165283,1.615771000900282,9.0,9.0,209.54,-0.22666666666666666
5588,186.02258478800303,204,0.6183149814605713,1.617298674597565,-5.0,5.0,209.16,-0.38
5589,186.0558744416873,193,0.6211655139923096,1.609876880596402,-11.0,11.0,208.69333333333333,-0.4666666666666667
5590,186.08916409537167,201,0.6140146255493164,1.6286257010659464,8.0,8.0,208.3,-0.3933333333333333
5591,186.122453749056,209,0.615978479385376,1.6234333397455722,8.0,8.0,208.04666666666665,-0.25333333333333335
5592,186.1557434027403,203,0.6158132553100586,1.623868910545788,-6.0,6.0,207.73333333333332,-0.31333333333333335
5593,186.18903305642465,200,0.6196415424346924,1.6138362771333974,-3.0,3.0,207.52666666666667,-0.20666666666666667
5594,186.22232271010893,205,0.6192467212677002,1.6148652316686232,5.0,5.0,207.30666666666667,-0.22
5595,186.2556123637933,201,0.6201207637786865,1.6125891252318842,-4.0,4.0,207.09333333333333,-0.21333333333333335
5596,186.2889020174776,211,0.6219460964202881,1.607856381373985,10.0,10.0,206.84,-0.25333333333333335
5597,186.32219167116196,212,0.6209402084350586,1.6104610176884455,1.0,1.0,206.69333333333333,-0.14666666666666667
5598,186.35548132484627,198,0.6196987628936768,1.6136872620666705,-14.0,14.0,206.53333333333333,-0.16
5599,186.38877097853057,184,0.6233518123626709,1.6042305166479442,-14.0,14.0,206.35333333333332,-0.18
5600,186.4220606322149,190,0.62184739112854,1.6081115950091576,6.0,6.0,206.13333333333333,-0.22
5601,186.45535028589924,189,0.6208574771881104,1.610675616776079,-1.0,1.0,205.9,-0.23333333333333334
5602,186.48863993958355,180,0.6147754192352295,1.6266102526414987,-9.0,9.0,205.60666666666665,-0.29333333333333333
5603,186.52192959326788,187,0.625805139541626,1.5979414945880035,7.0,7.0,205.33333333333334,-0.2733333333333333
5604,186.5552192469522,192,0.6179213523864746,1.6183289283302789,5.0,5.0,205.06666666666666,-0.26666666666666666
5605,186.58850890063653,197,0.624885082244873,1.6002942435552192,5.0,5.0,204.82,-0.24666666666666667
5606,186.6217985543209,187,0.6186847686767578,1.6163320169313344,-10.0,10.0,204.57333333333332,-0.24666666666666667
5607,186.6550882080052,188,0.618483304977417,1.616858518172149,1.0,1.0,204.28666666666666,-0.2866666666666667
5608,186.6883778616895,199,0.6184351444244385,1.616984430809918,11.0,11.0,204.11333333333334,-0.17333333333333334
5609,186.7216675153738,184,0.6230204105377197,1.605083851325055,-15.0,15.0,203.92666666666668,-0.18666666666666668
5610,186.75495716905812,193,0.6235792636871338,1.60364537153969,9.0,9.0,203.80666666666667,-0.12
5611,186.78824682274248,193,0.6229479312896729,1.6052706009147926,0.0,0.0,203.7,-0.10666666666666667
5612,186.8215364764268,199,0.6191158294677734,1.6152066421232614,6.0,6.0,203.51333333333332,-0.18666666666666668
5613,186.85482613011112,194,0.6180717945098877,1.6179350180394008,-5.0,5.0,203.27333333333334,-0.24
5614,186.88811578379543,198,0.6162149906158447,1.6228102451720638,4.0,4.0,203.14,-0.13333333333333333
5615,186.92140543747976,194,0.6216766834259033,1.6085531702576528,-4.0,4.0,202.99333333333334,-0.14666666666666667
5616,186.9546950911641,205,0.6194639205932617,1.6142990200983751,11.0,11.0,202.80666666666667,-0.18666666666666668
5617,186.9879847448484,203,0.6207590103149414,1.6109311075366446,-2.0,2.0,202.59333333333333,-0.21333333333333335
5618,187.02127439853277,211,0.6287164688110352,1.5905420799475771,8.0,8.0,202.33333333333334,-0.26
5619,187.05456405221707,211,0.6176948547363281,1.6189223405897792,0.0,0.0,202.10666666666665,-0.22666666666666666
5620,187.08785370590135,222,0.6185493469238281,1.616685887671216,11.0,11.0,201.88,-0.22666666666666666
5621,187.1211433595857,210,0.6184592247009277,1.6169214720397718,-12.0,12.0,201.69333333333333,-0.18666666666666668
5622,187.15443301327005,226,0.637519359588623,1.5685798163765217,16.0,16.0,201.66666666666666,-0.02666666666666667
5623,187.1877226669544,220,0.6162571907043457,1.6226991182967925,-6.0,6.0,201.59333333333333,-0.07333333333333333
5624,187.2210123206387,207,0.6172580718994141,1.6200679189545797,-13.0,13.0,201.54,-0.05333333333333334
5625,187.254301974323,208,0.6182942390441895,1.617352931422882,1.0,1.0,201.42,-0.12
5626,187.28759162800733,201,0.6181514263153076,1.617726591623067,-7.0,7.0,201.35333333333332,-0.06666666666666667
5627,187.32088128169167,201,0.6190648078918457,1.615339762900407,0.0,0.0,201.22,-0.13333333333333333
5628,187.354170935376,211,0.6194238662719727,1.6144034068602169,10.0,10.0,201.04666666666665,-0.17333333333333334
5629,187.3874605890603,195,0.6208007335662842,1.6108228388445165,-16.0,16.0,200.82666666666665,-0.22
5630,187.42075024274465,186,0.6196632385253906,1.613779772348114,-9.0,9.0,200.60666666666665,-0.22
5631,187.45403989642892,190,0.6173601150512695,1.6198001387196088,4.0,4.0,200.39333333333335,-0.21333333333333335
5632,187.4873295501133,201,0.6235048770904541,1.6038366927720542,11.0,11.0,200.22666666666666,-0.16666666666666666
5633,187.5206192037976,193,0.6294338703155518,1.5887292488703757,-8.0,8.0,200.04666666666665,-0.18
5634,187.55390885748196,189,0.6185264587402344,1.6167457121183153,-4.0,4.0,199.94,-0.10666666666666667
5635,187.58719851116624,184,0.6202378273010254,1.6122847655898636,-5.0,5.0,199.73333333333332,-0.20666666666666667
5636,187.62048816485057,192,0.6168370246887207,1.6211737622342592,8.0,8.0,199.5,-0.23333333333333334
5637,187.6537778185349,192,0.6170341968536377,1.6206557190819733,0.0,0.0,199.24666666666667,-0.25333333333333335
5638,187.6870674722192,184,0.6180939674377441,1.6178769777440392,-8.0,8.0,199.06666666666666,-0.18
5639,187.72035712590355,185,0.6235487461090088,1.6037238567795629,1.0,1.0,198.84666666666666,-0.22
5640,187.75364677958788,183,0.6203188896179199,1.6120740747004196,-2.0,2.0,198.48666666666668,-0.36
5641,187.7869364332722,179,0.6259496212005615,1.5975726578155216,-4.0,4.0,198.23333333333332,-0.25333333333333335
5642,187.82022608695647,199,0.6207489967346191,1.6109570941884537,20.0,20.0,198.12,-0.11333333333333333
5643,187.85351574064083,192,0.6187033653259277,1.6162834341028811,-7.0,7.0,197.96666666666667,-0.15333333333333332
5644,187.8868053943252,197,0.6219065189361572,1.6079587036820506,5.0,5.0,197.78666666666666,-0.18
5645,187.9200950480095,189,0.6199638843536377,1.6129971845740347,-8.0,8.0,197.47333333333333,-0.31333333333333335
5646,187.9533847016938,187,0.6180558204650879,1.6179768345964265,-2.0,2.0,197.24,-0.23333333333333334
5647,187.9866743553781,183,0.6226065158843994,1.6061508745688615,-4.0,4.0,197.0,-0.24
5648,188.01996400906248,187,0.6220917701721191,1.6074798734651672,4.0,4.0,196.72,-0.28
5649,188.0532536627468,181,0.6219580173492432,1.607825563953584,-6.0,6.0,196.41333333333333,-0.30666666666666664
5650,188.08654331643112,182,0.6222100257873535,1.6071743600315431,1.0,1.0,196.24666666666667,-0.16666666666666666
5651,188.11983297011545,176,0.6199719905853271,1.612976094381105,-6.0,6.0,196.09333333333333,-0.15333333333333332
5652,188.15312262379976,199,0.6204402446746826,1.6117587609493855,23.0,23.0,195.94666666666666,-0.14666666666666667
5653,188.1864122774841,189,0.6200535297393799,1.6127639825231197,-10.0,10.0,195.82,-0.12666666666666668
5654,188.2197019311684,184,0.6189930438995361,1.615527040013558,-5.0,5.0,195.76666666666668,-0.05333333333333334
5655,188.25299158485277,185,0.6201214790344238,1.612587265251763,1.0,1.0,195.68,-0.08666666666666667
5656,188.28628123853704,175,0.6246662139892578,1.600854948779408,-10.0,10.0,195.48,-0.2
5657,188.31957089222135,192,0.6169090270996094,1.620984547270265,17.0,17.0,195.42666666666668,-0.05333333333333334
5658,188.3528605459057,176,0.6179625988006592,1.618220911655169,-16.0,16.0,195.06666666666666,-0.36
5659,188.38615019959,179,0.6218838691711426,1.6080172674888915,3.0,3.0,194.76666666666668,-0.3
5660,188.41943985327435,170,0.6123051643371582,1.6331725718539956,-9.0,9.0,194.53333333333333,-0.23333333333333334
5661,188.4527295069587,166,0.6201553344726562,1.6124992311004491,-4.0,4.0,194.32666666666665,-0.20666666666666667
5662,188.486019160643,170,0.6150445938110352,1.6258983658463595,4.0,4.0,194.14666666666668,-0.18
5663,188.51930881432733,155,0.6146812438964844,1.6268594656654358,-15.0,15.0,193.93333333333334,-0.21333333333333335
5664,188.55259846801164,143,0.6179382801055908,1.618284596042705,-12.0,12.0,193.64,-0.29333333333333333
5665,188.585888121696,142,0.6173610687255859,1.6197976365181124,-1.0,1.0,193.39333333333335,-0.24666666666666667
5666,188.6191777753803,165,0.6177473068237305,1.6187848800858349,23.0,23.0,193.23333333333332,-0.16
5667,188.6524674290646,165,0.6185653209686279,1.6166441378156688,0.0,0.0,193.09333333333333,-0.14
5668,188.68575708274892,147,0.614323616027832,1.6278065402497808,-18.0,18.0,192.88666666666666,-0.20666666666666667
5669,188.71904673643328,138,0.6220605373382568,1.60756058289586,-9.0,9.0,192.56666666666666,-0.32
5670,188.7523363901176,151,0.6170263290405273,1.6206763843529897,13.0,13.0,192.32666666666665,-0.24
5671,188.78562604380195,134,0.6186199188232422,1.6165014568270462,-17.0,17.0,192.06,-0.26666666666666666
5672,188.81891569748623,145,0.6194589138031006,1.6143120677053606,11.0,11.0,191.75333333333333,-0.30666666666666664
5673,188.85220535117057,150,0.6157333850860596,1.624079551671918,5.0,5.0,191.41333333333333,-0.34
5674,188.8854950048549,171,0.6148934364318848,1.626298055485547,21.0,21.0,191.16666666666666,-0.24666666666666667
5675,188.9187846585392,144,0.6217150688171387,1.6084538563663542,-27.0,27.0,190.84666666666666,-0.32
5676,188.95207431222357,145,0.6191248893737793,1.6151830061483412,1.0,1.0,190.56,-0.2866666666666667
5677,188.98536396590785,143,0.6169576644897461,1.620856758181371,-2.0,2.0,190.38,-0.18
5678,189.0186536195922,161,0.6180081367492676,1.6181016729974067,18.0,18.0,190.36,-0.02
