frame_id,timestamp_sec,high_or_critical_zone_count,total_zones,zones_high_or_critical,total_count,raw_multi_zone_alert
4615,153.63175175315567,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",162,1
4616,153.66504140684,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",168,1
4617,153.69833106052434,2,8,"crosswalk_main, sidewalk_right",142,0
4618,153.73162071420865,1,8,sidewalk_right,142,0
4619,153.76491036789298,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",149,0
4620,153.7982000215773,2,8,"sidewalk_left, sidewalk_right",167,0
4621,153.83148967526162,2,8,"sidewalk_left, sidewalk_right",173,0
4622,153.86477932894596,2,8,"sidewalk_left, sidewalk_right",164,0
4623,153.89806898263026,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",178,1
4624,153.9313586363146,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",164,1
4625,153.9646482899989,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",161,1
4626,153.99793794368324,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",152,0
4627,154.03122759736758,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",175,1
4628,154.06451725105188,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",174,1
4629,154.09780690473622,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",166,1
4630,154.13109655842055,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",187,1
4631,154.16438621210486,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",190,1
4632,154.1976758657892,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",170,1
4633,154.2309655194735,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right",183,1
4634,154.26425517315784,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",192,1
4635,154.29754482684217,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",173,1
4636,154.33083448052648,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",180,1
4637,154.3641241342108,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",179,1
4638,154.39741378789512,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",183,1
4639,154.43070344157945,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",202,1
4640,154.4639930952638,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",204,1
4641,154.4972827489481,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",198,1
4642,154.53057240263243,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",190,1
4643,154.56386205631676,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",194,1
4644,154.59715171000107,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",187,1
4645,154.6304413636854,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",183,1
4646,154.6637310173697,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",173,1
4647,154.69702067105405,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",199,1
4648,154.73031032473838,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",192,1
4649,154.7635999784227,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",185,1
4650,154.79688963210702,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",186,1
4651,154.83017928579133,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",197,1
4652,154.86346893947567,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",208,1
4653,154.89675859316,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",191,1
4654,154.9300482468443,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",188,1
4655,154.96333790052864,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",199,1
4656,154.99662755421298,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",193,1
4657,155.02991720789728,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",185,1
4658,155.06320686158162,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",187,1
4659,155.09649651526593,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",179,1
4660,155.12978616895026,5,8,"crosswalk_main, sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",197,1
4661,155.1630758226346,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",210,1
4662,155.1963654763189,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",205,1
4663,155.22965513000324,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",211,1
4664,155.26294478368754,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",207,1
4665,155.29623443737188,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",194,1
4666,155.3295240910562,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",206,1
4667,155.36281374474052,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",197,1
4668,155.39610339842486,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",186,1
4669,155.4293930521092,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",194,1
4670,155.4626827057935,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",191,1
4671,155.49597235947783,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",209,1
4672,155.52926201316214,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",218,1
4673,155.56255166684647,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",199,1
4674,155.5958413205308,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",211,1
4675,155.62913097421512,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",214,1
4676,155.66242062789945,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",209,1
4677,155.69571028158376,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",183,1
4678,155.7289999352681,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",190,1
4679,155.76228958895243,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",206,1
4680,155.79557924263673,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",199,1
4681,155.82886889632107,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",188,1
4682,155.8621585500054,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",184,1
4683,155.8954482036897,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",186,1
4684,155.92873785737405,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",190,1
4685,155.96202751105835,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",188,1
4686,155.9953171647427,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",193,1
4687,156.02860681842702,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",204,1
4688,156.06189647211133,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",208,1
4689,156.09518612579566,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",199,1
4690,156.12847577947997,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",196,1
4691,156.1617654331643,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",200,1
4692,156.19505508684864,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",198,1
4693,156.22834474053295,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",211,1
4694,156.26163439421728,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",211,1
4695,156.29492404790162,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",219,1
4696,156.32821370158592,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",216,1
4697,156.36150335527026,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",210,1
4698,156.39479300895457,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",185,1
4699,156.4280826626389,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",196,1
4700,156.46137231632324,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",204,1
4701,156.49466197000754,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",213,1
4702,156.52795162369188,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",204,1
4703,156.5612412773762,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",225,1
4704,156.59453093106052,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",212,1
4705,156.62782058474485,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",201,1
4706,156.66111023842916,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",203,1
4707,156.6943998921135,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",205,1
4708,156.72768954579783,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",197,1
4709,156.76097919948214,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",208,1
4710,156.79426885316647,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",194,1
4711,156.82755850685078,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",206,1
4712,156.8608481605351,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",208,1
4713,156.89413781421945,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",200,1
4714,156.92742746790375,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",199,1
4715,156.9607171215881,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",207,1
4716,156.99400677527242,4,8,"crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",211,1
4717,157.02729642895673,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",225,1
4718,157.06058608264107,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",231,1
4719,157.09387573632537,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",218,1
4720,157.1271653900097,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",201,1
4721,157.16045504369404,2,8,"crosswalk_main, sidewalk_right",197,0
4722,157.19374469737835,3,8,"crosswalk_main, sidewalk_left, sidewalk_right",211,1
4723,157.22703435106268,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",216,1
4724,157.260324004747,4,8,"crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",219,1
4725,157.29361365843133,2,8,"crosswalk_main, sidewalk_right",204,0
4726,157.32690331211566,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",200,1
4727,157.36019296579997,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",215,1
4728,157.3934826194843,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",191,1
4729,157.42677227316864,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",201,1
4730,157.46006192685294,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",202,1
4731,157.49335158053728,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",208,1
4732,157.5266412342216,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",216,1
4733,157.55993088790592,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",209,1
4734,157.59322054159026,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",224,1
4735,157.62651019527456,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",243,1
4736,157.6597998489589,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",248,1
4737,157.6930895026432,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",241,1
4738,157.72637915632754,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",235,1
4739,157.75966881001187,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",233,1
4740,157.79295846369618,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",228,1
4741,157.82624811738052,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",237,1
4742,157.85953777106485,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",234,1
4743,157.89282742474916,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",249,1
4744,157.9261170784335,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",226,1
4745,157.9594067321178,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",225,1
4746,157.99269638580213,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",220,1
4747,158.02598603948647,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",219,1
4748,158.05927569317078,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",216,1
4749,158.0925653468551,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",212,1
4750,158.12585500053942,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",228,1
4751,158.15914465422375,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",238,1
4752,158.1924343079081,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",230,1
4753,158.2257239615924,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",251,1
4754,158.25901361527673,5,8,"crosswalk_left, crosswalk_main, sidewalk_bottom, sidewalk_right, sidewalk_top",255,1
4755,158.29230326896106,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",235,1
4756,158.32559292264537,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",232,1
4757,158.3588825763297,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",239,1
4758,158.392172230014,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",228,1
4759,158.42546188369835,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",212,1
4760,158.45875153738268,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",203,1
4761,158.492041191067,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",206,1
4762,158.52533084475132,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",201,1
4763,158.55862049843563,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",204,1
4764,158.59191015211997,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",218,1
4765,158.6251998058043,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",244,1
4766,158.6584894594886,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",239,1
4767,158.69177911317294,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",219,1
4768,158.72506876685728,2,8,"crosswalk_main, sidewalk_right",203,0
4769,158.75835842054158,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",216,1
4770,158.79164807422592,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",203,1
4771,158.82493772791022,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",215,1
4772,158.85822738159456,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",207,1
4773,158.8915170352789,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",233,1
4774,158.9248066889632,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",230,1
4775,158.95809634264754,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",233,1
4776,158.99138599633184,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",212,1
4777,159.02467565001618,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",216,1
4778,159.0579653037005,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",220,1
4779,159.09125495738482,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",207,1
4780,159.12454461106915,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",207,1
4781,159.1578342647535,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",206,1
4782,159.1911239184378,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",205,1
4783,159.22441357212213,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",204,1
4784,159.25770322580644,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",207,1
4785,159.29099287949077,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",212,1
4786,159.3242825331751,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",208,1
4787,159.3575721868594,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",204,1
4788,159.39086184054375,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",226,1
4789,159.42415149422806,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",234,1
4790,159.4574411479124,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",246,1
4791,159.49073080159673,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",222,1
4792,159.52402045528103,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",226,1
4793,159.55731010896537,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",251,1
4794,159.5905997626497,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",244,1
4795,159.623889416334,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",246,1
4796,159.65717907001834,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",237,1
4797,159.69046872370265,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",250,1
4798,159.723758377387,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",235,1
4799,159.75704803107132,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",249,1
4800,159.79033768475563,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",243,1
4801,159.82362733843996,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",254,1
4802,159.85691699212427,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",258,1
4803,159.8902066458086,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",251,1
4804,159.92349629949294,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",266,1
4805,159.95678595317725,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",268,1
4806,159.99007560686158,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",269,1
4807,160.02336526054592,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",279,1
4808,160.05665491423022,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",276,1
4809,160.08994456791456,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",273,1
4810,160.12323422159886,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",265,1
4811,160.1565238752832,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",265,1
4812,160.18981352896753,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",266,1
4813,160.22310318265184,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",267,1
4814,160.25639283633618,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",268,1
4815,160.28968249002048,5,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right, sidewalk_top",268,1
4816,160.32297214370482,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",263,1
4817,160.35626179738915,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",278,1
4818,160.38955145107346,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",267,1
4819,160.4228411047578,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4820,160.45613075844213,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",280,1
4821,160.48942041212644,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",280,1
4822,160.52271006581077,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",248,1
4823,160.55599971949508,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",244,1
4824,160.5892893731794,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",259,1
4825,160.62257902686375,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4826,160.65586868054805,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",266,1
4827,160.6891583342324,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4828,160.7224479879167,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",256,1
4829,160.75573764160103,4,8,"crosswalk_left, crosswalk_main, sidewalk_left, sidewalk_right",282,1
4830,160.78902729528536,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",288,1
4831,160.82231694896967,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",298,1
4832,160.855606602654,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",294,1
4833,160.88889625633834,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",274,1
4834,160.92218591002265,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",282,1
4835,160.95547556370698,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4836,160.9887652173913,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",273,1
4837,161.02205487107562,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4838,161.05534452475996,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
4839,161.08863417844427,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",260,1
4840,161.1219238321286,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",258,1
4841,161.1552134858129,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",273,1
4842,161.18850313949724,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4843,161.22179279318158,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",261,1
4844,161.25508244686588,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4845,161.28837210055022,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4846,161.32166175423455,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4847,161.35495140791886,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",254,1
4848,161.3882410616032,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",246,1
4849,161.4215307152875,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",254,1
4850,161.45482036897184,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",250,1
4851,161.48811002265617,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",248,1
4852,161.52139967634048,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",246,1
4853,161.5546893300248,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",259,1
4854,161.58797898370915,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",256,1
4855,161.62126863739346,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",253,1
4856,161.6545582910778,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",251,1
4857,161.6878479447621,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",260,1
4858,161.72113759844643,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",244,1
4859,161.75442725213077,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",263,1
4860,161.78771690581507,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",254,1
4861,161.8210065594994,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",272,1
4862,161.85429621318372,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",267,1
4863,161.88758586686805,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
4864,161.9208755205524,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4865,161.9541651742367,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",258,1
4866,161.98745482792103,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",255,1
4867,162.02074448160536,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",274,1
4868,162.05403413528967,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4869,162.087323788974,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",267,1
4870,162.1206134426583,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",260,1
4871,162.15390309634265,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",252,1
4872,162.18719275002698,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",238,1
4873,162.2204824037113,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",255,1
4874,162.25377205739562,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",251,1
4875,162.28706171107993,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",253,1
4876,162.32035136476426,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",238,1
4877,162.3536410184486,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",239,1
4878,162.3869306721329,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",237,1
4879,162.42022032581724,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",236,1
4880,162.45350997950158,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",240,1
4881,162.48679963318588,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",241,1
4882,162.52008928687022,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",254,1
4883,162.55337894055452,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",259,1
4884,162.58666859423886,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",267,1
4885,162.6199582479232,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",272,1
4886,162.6532479016075,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",275,1
4887,162.68653755529184,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",248,1
4888,162.71982720897614,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",257,1
4889,162.75311686266048,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",258,1
4890,162.7864065163448,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",259,1
4891,162.81969617002912,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",263,1
4892,162.85298582371345,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",257,1
4893,162.8862754773978,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4894,162.9195651310821,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",252,1
4895,162.95285478476643,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",268,1
4896,162.98614443845074,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4897,163.01943409213507,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",291,1
4898,163.0527237458194,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",283,1
4899,163.0860133995037,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",281,1
4900,163.11930305318805,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",271,1
4901,163.15259270687235,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",284,1
4902,163.1858823605567,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",271,1
4903,163.21917201424102,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4904,163.25246166792533,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",269,1
4905,163.28575132160967,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",271,1
4906,163.319040975294,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",284,1
4907,163.3523306289783,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",299,1
4908,163.38562028266264,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",282,1
4909,163.41890993634695,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
4910,163.45219959003128,2,8,"crosswalk_left, crosswalk_main",260,0
